site,city,season,lat,long,days.active,Black bear,Black-tailed deer,Bobcat,Coyote,Douglas squirrel,Eastern cottontail rabbit,Eastern gray squirrel,Elk,Fox squirrel,Mountain lion,Raccoon,River otter,Striped skunk,Virginia opossum,Weasel (cannot ID),Western Chipmunks,Western gray squirrel,for_ever_temp,for_ever_taig,for_ever_trop,for_dec_trop,for_dec_temp,for_mix,shrub_trop,shrub_temp,grass_trop,grass_temp,shrub_lich,grass_lich,barren_lich,wetland,cropland,barren,urban,water,ice,mpa_undev,pd_undev,ed_undev,enn_mn_undev,sdhi,for_all,shrub_all,grass_all,veg_woody,veg_all,natural,develop,prop_ndvi_0.5,prop_ndvi_0.6,prop_ndvi_avg,POPDEN2020,med_income,Impervious,city_site,units_lead,pm2.5_count,avg_ptsdf,prox_heavy_traffic,avg_pnpl,avg_rsei,avg_pwdis,diesel_tons_km2,avg_prmp,avg_ozone,TAWA_LEAD_PCT,TAWA_PM25_PCT,TAWA_PTSDF_PCT,TAWA_TRAFFIC_PCT,TAWA_PNPL_PCT,TAWA_TOXIC_PCT,TAWA_PWDIS_PCT,TAWA_OZONE_PCT,TAWA_DIESEL_PCT,TAWA_PRMP_PCT,TAWA_EXPOSURE,TAWA_RISK,TAWA_BURDEN,TAWA_BURDEN_SCALED,TAWA_BURDEN_PERCENTILE
G-CLP3,tawa,Winter20,47.2462463378906,-122.510543823242,38,0,0,0,0,0,10,6,0,0,0,1,0,0,1,0,0,0,0.0255059606321042,0,0,0,0.00194067091766011,0.00304962572775159,0,0,0,0.00388134183532021,0,0,0,0.00332686443027447,0,0,0.962295536456889,0,0,3.06,1.23217201121277,11.8288513076425,449.558446992749,0.160578900887913,0.0304962572775159,0,0.00388134183532021,0.0304962572775159,0.0343775991128362,0.0377044635431106,0.962295536456889,0.454449571522742,0.264601186552406,0.503881892560439,1536.13793945312,56407.65625,52.5802116394043,tawa_G-CLP3,508.200531005859,0.436744540929794,1.32943391799927,121348.5,0.300474256277084,1381.04321289062,NA,14.1710348129272,0.402395099401474,54.3919296264648,25,19,14,26,27,20,NA,7,26,24,18,11.25,19.5,6.17414248021108,17
G-FP1,tawa,Spring20,47.2466049194336,-122.480010986328,40,0,0,0,0,0,20,297,0,0,0,45,0,0,2,0,0,0,0.00194120909595119,0,0,0,0,0.0036051026067665,0,0,0,0,0,0,0,0,0,0,0.994453688297282,0,0,0.6,0.924385283786282,2.12608615270845,103.030878498449,0.0343418959132763,0.00554631170271769,0,0,0.00554631170271769,0.00554631170271769,0.00554631170271769,0.994453688297282,0.314914941316102,0.143610708162996,0.448632432607688,2293.82299804688,63875.41015625,59.9904937744141,tawa_G-FP1,924.361877441406,0.435139745473862,3.17654252052307,138523.59375,0.531384408473969,2063.740234375,1.47599994306802e-5,16.3977928161621,0.74531078338623,54.3919296264648,37,18,32,28,33,33,12,8,30,30,22.25,16.5,25.8333333333333,8.17941952506596,27
G-IP,tawa,Fall20,47.2356605529785,-122.463050842285,21,0,0,0,0,0,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.276166622726074,0.166359082520432,0.379667036932631,1004.78826904297,56664.47265625,65.0485916137695,tawa_G-IP,566.400939941406,0.494505017995834,4.73277187347412,193194.796875,0.801757395267487,3622.73120117188,9.17967554414645e-6,22.3684864044189,1.51410579681396,54.423583984375,28,35,35,34,41,41,11,10,35,33,30.25,17.125,31.5833333333333,10,41
P-MCP,tawa,Fall20,47.2536430358887,-122.444404602051,36,0,0,0,0,0,2,52,0,0,0,4,0,0,0,0,0,0,0.00527045769764216,0,0,0,0,0,0,0.00360610263522885,0,0,0,0,0,5.5478502080443e-4,0,0.0013869625520111,0.931484049930652,0.0194174757281553,0,0.8775,1.23285560178764,5.36292186777624,382.063658303758,0.316519437380385,0.00527045769764216,0.00360610263522885,0,0.00887656033287101,0.00887656033287101,0.0108183079056865,0.931484049930652,0.0947923533289387,0.050098879367172,0.243300378080447,3751.208984375,45579.37890625,76.7912139892578,tawa_P-MCP,622.016418457031,0.48784914612770103,6.61827993392944,149535.59375,0.677077293395996,2009.36328125,4.67551908513997e-5,32.9899673461914,3.42342042922974,53.4935989379883,33,32,39,29,39,31,19,3,40,39,26.5,18.75,30.1666666666667,9.55145118733509,39
P-MCP,tawa,Winter19,47.2536430358887,-122.444404602051,37,0,0,0,0,0,18,8,0,0,0,10,0,0,0,0,0,0,0.00527045769764216,0,0,0,0,0,0,0.00360610263522885,0,0,0,0,0,5.5478502080443e-4,0,0.0013869625520111,0.931484049930652,0.0194174757281553,0,0.8775,1.23285560178764,5.36292186777624,382.063658303758,0.316519437380385,0.00527045769764216,0.00360610263522885,0,0.00887656033287101,0.00887656033287101,0.0108183079056865,0.931484049930652,0.0947923533289387,0.050098879367172,0.243300378080447,3751.208984375,45579.37890625,76.7912139892578,tawa_P-MCP,622.016418457031,0.48784914612770103,6.61827993392944,149535.59375,0.677077293395996,2009.36328125,4.67551908513997e-5,32.9899673461914,3.42342042922974,53.4935989379883,33,32,39,29,39,31,19,3,40,39,26.5,18.75,30.1666666666667,9.55145118733509,39
P-UCC,tawa,Winter19,47.227725982666,-122.381828308105,36,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0.0197606456999722,0,0,0,0.0576120233787921,0.0233787920957417,0,0.021987197328138,0,0.0381296966323407,0,0,0,0.0807124965210131,0.153075424436404,0.00473142220985249,0.572502087392151,0.0281102143055942,0,3.79285714285714,6.49410891548381,73.6617496984878,87.0648565838383,1.05212316783333,0.100751461174506,0.021987197328138,0.0381296966323407,0.122738658502644,0.16086835513498501,0.24631227386585,0.725577511828555,0.741693037974684,0.625395569620253,0.627943521877358,271.770721435547,85166.6015625,23.0533409118652,tawa_P-UCC,422.661315917969,0.581086874008179,2.58398723602295,211801.71875,0.158824577927589,2258.69213867188,5.45794791833032e-5,16.4874706268311,1.15235447883606,54.4381332397461,18,39,27,38,16,35,21,13,31,32,29.5,11.625,27.4166666666667,8.68073878627968,31
P-UWT,tawa,Fall20,47.2428779602051,-122.440170288086,30,0,0,0,0,0,30,43,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361613351877608,0.970514603616134,0.0258692628650904,0,1.17,0.309071240921032,2.78164116828929,NA,0.143921922780764,0,0,0,0,0,0.00361613351877608,0.970514603616134,0.0970720126615669,0.0261144816671063,0.265200580279865,2291.3662109375,62460.62109375,77.654899597168,tawa_P-UWT,332.173950195312,0.488122791051865,6.70876598358154,202982.90625,0.704766690731049,2309.98706054688,4.46326266683172e-5,32.8105812072754,3.25052094459534,53.4902153015137,13,33,41,37,40,36,17,2,39,38,27.5,16.5,29.3333333333333,9.28759894459103,38
P-UWT,tawa,Spring20,47.2428779602051,-122.440170288086,49,0,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361613351877608,0.970514603616134,0.0258692628650904,0,1.17,0.309071240921032,2.78164116828929,NA,0.143921922780764,0,0,0,0,0,0.00361613351877608,0.970514603616134,0.0970720126615669,0.0261144816671063,0.265200580279865,2291.3662109375,62460.62109375,77.654899597168,tawa_P-UWT,332.173950195312,0.488122791051865,6.70876598358154,202982.90625,0.704766690731049,2309.98706054688,4.46326266683172e-5,32.8105812072754,3.25052094459534,53.4902153015137,13,33,41,37,40,36,17,2,39,38,27.5,16.5,29.3333333333333,9.28759894459103,38
P-UWT,tawa,Summer20,47.2428779602051,-122.440170288086,29,0,0,0,0,0,28,32,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361613351877608,0.970514603616134,0.0258692628650904,0,1.17,0.309071240921032,2.78164116828929,NA,0.143921922780764,0,0,0,0,0,0.00361613351877608,0.970514603616134,0.0970720126615669,0.0261144816671063,0.265200580279865,2291.3662109375,62460.62109375,77.654899597168,tawa_P-UWT,332.173950195312,0.488122791051865,6.70876598358154,202982.90625,0.704766690731049,2309.98706054688,4.46326266683172e-5,32.8105812072754,3.25052094459534,53.4902153015137,13,33,41,37,40,36,17,2,39,38,27.5,16.5,29.3333333333333,9.28759894459103,38
P-UWT,tawa,Winter20,47.2428779602051,-122.440170288086,37,0,0,0,0,0,11,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361613351877608,0.970514603616134,0.0258692628650904,0,1.17,0.309071240921032,2.78164116828929,NA,0.143921922780764,0,0,0,0,0,0.00361613351877608,0.970514603616134,0.0970720126615669,0.0261144816671063,0.265200580279865,2291.3662109375,62460.62109375,77.654899597168,tawa_P-UWT,332.173950195312,0.488122791051865,6.70876598358154,202982.90625,0.704766690731049,2309.98706054688,4.46326266683172e-5,32.8105812072754,3.25052094459534,53.4902153015137,13,33,41,37,40,36,17,2,39,38,27.5,16.5,29.3333333333333,9.28759894459103,38
G-CBP1,tawa,Fall19,47.1883010864258,-122.426826477051,36,0,0,0,0,0,0,5,0,0,0,2,0,0,70,0,0,0,0.00389321468298109,0,0,0,0.00723025583982202,0.0158509454949944,0,0.00778642936596218,0,0,0,0,0,0.00444938820912125,0,0,0.960789766407119,0,0,12.69,0.308985292300087,8.89877641824249,0,0.16542605434556,0.0269744160177976,0.00778642936596218,0,0.0347608453837597,0.0347608453837597,0.039210233592881,0.960789766407119,0.517332278898115,0.303281929616449,0.521033096566113,2397.47265625,50224.0078125,50.4276390075684,tawa_G-CBP1,587.589111328125,0.608240246772766,1.56479895114899,118649.421875,0.178760036826134,2027.71643066406,NA,10.187313079834,0.166952699422836,54.8431205749512,30,40,17,25,20,32,NA,29,18,12,29.75,9.875,26.4166666666667,8.36411609498681,30
G-CBP1,tawa,Spring20,47.1883010864258,-122.426826477051,42,0,0,0,0,0,0,5,0,0,0,2,0,0,37,0,0,0,0.00389321468298109,0,0,0,0.00723025583982202,0.0158509454949944,0,0.00778642936596218,0,0,0,0,0,0.00444938820912125,0,0,0.960789766407119,0,0,12.69,0.308985292300087,8.89877641824249,0,0.16542605434556,0.0269744160177976,0.00778642936596218,0,0.0347608453837597,0.0347608453837597,0.039210233592881,0.960789766407119,0.517332278898115,0.303281929616449,0.521033096566113,2397.47265625,50224.0078125,50.4276390075684,tawa_G-CBP1,587.589111328125,0.608240246772766,1.56479895114899,118649.421875,0.178760036826134,2027.71643066406,NA,10.187313079834,0.166952699422836,54.8431205749512,30,40,17,25,20,32,NA,29,18,12,29.75,9.875,26.4166666666667,8.36411609498681,30
G-CBP1,tawa,Summer20,47.1883010864258,-122.426826477051,36,0,0,0,0,0,0,8,0,0,0,17,0,0,61,0,0,0,0.00389321468298109,0,0,0,0.00723025583982202,0.0158509454949944,0,0.00778642936596218,0,0,0,0,0,0.00444938820912125,0,0,0.960789766407119,0,0,12.69,0.308985292300087,8.89877641824249,0,0.16542605434556,0.0269744160177976,0.00778642936596218,0,0.0347608453837597,0.0347608453837597,0.039210233592881,0.960789766407119,0.517332278898115,0.303281929616449,0.521033096566113,2397.47265625,50224.0078125,50.4276390075684,tawa_G-CBP1,587.589111328125,0.608240246772766,1.56479895114899,118649.421875,0.178760036826134,2027.71643066406,NA,10.187313079834,0.166952699422836,54.8431205749512,30,40,17,25,20,32,NA,29,18,12,29.75,9.875,26.4166666666667,8.36411609498681,30
G-FP1,tawa,Spring19,47.2466049194336,-122.480010986328,37,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0.00194120909595119,0,0,0,0,0.0036051026067665,0,0,0,0,0,0,0,0,0,0,0.994453688297282,0,0,0.6,0.924385283786282,2.12608615270845,103.030878498449,0.0343418959132763,0.00554631170271769,0,0,0.00554631170271769,0.00554631170271769,0.00554631170271769,0.994453688297282,0.314914941316102,0.143610708162996,0.448632432607688,2293.82299804688,63875.41015625,59.9904937744141,tawa_G-FP1,924.361877441406,0.435139745473862,3.17654252052307,138523.59375,0.531384408473969,2063.740234375,1.47599994306802e-5,16.3977928161621,0.74531078338623,54.3919296264648,37,18,32,28,33,33,12,8,30,30,22.25,16.5,25.8333333333333,8.17941952506596,27
G-IP,tawa,Fall19,47.2356605529785,-122.463050842285,36,0,0,0,0,0,0,19,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.276166622726074,0.166359082520432,0.379667036932631,1004.78826904297,56664.47265625,65.0485916137695,tawa_G-IP,566.400939941406,0.494505017995834,4.73277187347412,193194.796875,0.801757395267487,3622.73120117188,9.17967554414645e-6,22.3684864044189,1.51410579681396,54.423583984375,28,35,35,34,41,41,11,10,35,33,30.25,17.125,31.5833333333333,10,41
G-IP,tawa,Spring20,47.2356605529785,-122.463050842285,40,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.276166622726074,0.166359082520432,0.379667036932631,1004.78826904297,56664.47265625,65.0485916137695,tawa_G-IP,566.400939941406,0.494505017995834,4.73277187347412,193194.796875,0.801757395267487,3622.73120117188,9.17967554414645e-6,22.3684864044189,1.51410579681396,54.423583984375,28,35,35,34,41,41,11,10,35,33,30.25,17.125,31.5833333333333,10,41
G-JP,tawa,Fall19,47.2573394775391,-122.489799499512,15,0,0,0,0,0,0,47,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.347837552742616,0.104166666666667,0.463820879295002,2645.55200195312,83815.203125,59.6759452819824,tawa_G-JP,1001.32403564453,0.431182593107224,2.32011675834656,102115.65625,0.359885811805725,1860.50744628906,NA,11.4721212387085,0.395248234272003,54.3919334411621,38,17,25,22,29,28,NA,9,21,23,18.75,14.375,22.0833333333333,6.99208443271768,20
G-JP,tawa,Spring19,47.2573394775391,-122.489799499512,10,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.347837552742616,0.104166666666667,0.463820879295002,2645.55200195312,83815.203125,59.6759452819824,tawa_G-JP,1001.32403564453,0.431182593107224,2.32011675834656,102115.65625,0.359885811805725,1860.50744628906,NA,11.4721212387085,0.395248234272003,54.3919334411621,38,17,25,22,29,28,NA,9,21,23,18.75,14.375,22.0833333333333,6.99208443271768,20
G-JP,tawa,Summer20,47.2573394775391,-122.489799499512,30,0,0,0,0,0,0,31,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.347837552742616,0.104166666666667,0.463820879295002,2645.55200195312,83815.203125,59.6759452819824,tawa_G-JP,1001.32403564453,0.431182593107224,2.32011675834656,102115.65625,0.359885811805725,1860.50744628906,NA,11.4721212387085,0.395248234272003,54.3919334411621,38,17,25,22,29,28,NA,9,21,23,18.75,14.375,22.0833333333333,6.99208443271768,20
G-JP,tawa,Winter19,47.2573394775391,-122.489799499512,36,0,0,0,0,0,0,167,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.347837552742616,0.104166666666667,0.463820879295002,2645.55200195312,83815.203125,59.6759452819824,tawa_G-JP,1001.32403564453,0.431182593107224,2.32011675834656,102115.65625,0.359885811805725,1860.50744628906,NA,11.4721212387085,0.395248234272003,54.3919334411621,38,17,25,22,29,28,NA,9,21,23,18.75,14.375,22.0833333333333,6.99208443271768,20
G-JP,tawa,Winter20,47.2573394775391,-122.489799499512,37,0,0,0,0,0,0,58,0,0,0,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.347837552742616,0.104166666666667,0.463820879295002,2645.55200195312,83815.203125,59.6759452819824,tawa_G-JP,1001.32403564453,0.431182593107224,2.32011675834656,102115.65625,0.359885811805725,1860.50744628906,NA,11.4721212387085,0.395248234272003,54.3919334411621,38,17,25,22,29,28,NA,9,21,23,18.75,14.375,22.0833333333333,6.99208443271768,20
G-OTP,tawa,Fall19,47.1878776550293,-122.476829528809,36,0,0,0,0,0,0,104,0,0,0,14,0,0,0,0,0,0,0.00139314572304263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998606854276957,0,0,0.45,0.309587938453918,0.743011052289403,0,0.0105537671804829,0.00139314572304263,0,0,0.00139314572304263,0.00139314572304263,0.00139314572304263,0.998606854276957,0.204431548404115,0.127934581904511,0.362159219513816,1768.31066894531,53518.640625,68.1248321533203,tawa_G-OTP,552.407531738281,0.457472681999207,2.13337802886963,186417.328125,0.323993682861328,1182.8310546875,NA,16.5126819610596,0.358697980642319,54.7592277526855,27,26,23,32,28,10,NA,19,32,21,21.75,12.375,22.75,7.20316622691293,23
G-SP,tawa,Summer19,47.2108535766602,-122.480819702148,36,0,0,0,0,0,0,88,0,0,0,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0.00444074382459062,0,0.0247016375242853,0,0,0,0,0.0413544268665001,0.00555092978073827,0.923952262003886,0,0,2.25,1.54192493909396,17.2078823202886,323.442522779138,0.321428996499989,0,0.00444074382459062,0.0247016375242853,0.00444074382459062,0.0291423813488759,0.0346933111296142,0.965306688870386,0.19280442804428,0.115972588297312,0.353427771170263,2579.30346679688,50860.62890625,65.2118453979492,tawa_G-SP,593.278503417969,0.474477261304855,2.7154393196106,200000,0.633449196815491,2521.01000976562,1.10000000219657e-8,15.8833637237549,0.509427785873413,54.5709762573242,31,30,30,35,38,39,1,14,29,26,28,15.625,29.0833333333333,9.20844327176781,36
G-SP,tawa,Winter19,47.2108535766602,-122.480819702148,15,0,0,0,0,0,0,48,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00444074382459062,0,0.0247016375242853,0,0,0,0,0.0413544268665001,0.00555092978073827,0.923952262003886,0,0,2.25,1.54192493909396,17.2078823202886,323.442522779138,0.321428996499989,0,0.00444074382459062,0.0247016375242853,0.00444074382459062,0.0291423813488759,0.0346933111296142,0.965306688870386,0.19280442804428,0.115972588297312,0.353427771170263,2579.30346679688,50860.62890625,65.2118453979492,tawa_G-SP,593.278503417969,0.474477261304855,2.7154393196106,200000,0.633449196815491,2521.01000976562,1.10000000219657e-8,15.8833637237549,0.509427785873413,54.5709762573242,31,30,30,35,38,39,1,14,29,26,28,15.625,29.0833333333333,9.20844327176781,36
G-TNC1,tawa,Winter19,47.2383918762207,-122.49153137207,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0370061213132999,0,0,0,0,0.00500834724540901,0,0,0,0.00194769059543684,0,0,0,0.00417362270450751,0,0.00166944908180301,0.950194769059544,0,0,5.37,0.927471712112781,14.4685587089594,270.880074906351,0.197941357927201,0.042014468558709,0,0.00194769059543684,0.042014468558709,0.0439621591541458,0.0498052309404563,0.950194769059544,0.394962415930371,0.278649610971911,0.46306651919097,1538.07104492188,51703.21484375,58.9044036865234,tawa_G-TNC1,621.366943359375,0.439851135015488,2.29667091369629,135471.671875,0.42327031493187,1646.5146484375,1.10000000219657e-8,15.626371383667,0.694644570350647,54.3919258117676,32,20,24,27,31,23,2,6,28,28,19.25,14.375,22.4166666666667,7.0976253298153,21
G-WLP1,tawa,Fall19,47.1776504516602,-122.471542358398,36,0,0,0,0,0,0,18,0,0,0,17,0,0,2,0,0,0,0.0185801442041043,0,0,0,0.00221852468108708,0.00194120909595119,0,0,0,0,0,0,0,0.00970604547975596,0,0,0.967554076539102,0,0,2.6325,1.23251371171504,10.7228692919209,167.936717991775,0.143144248557497,0.0227398779811425,0,0,0.0227398779811425,0.0227398779811425,0.0324459234608985,0.967554076539102,0.293023869181063,0.178557299221944,0.394618919023472,2490.78002929688,45439.90234375,64.9634094238281,tawa_G-WLP1,254.996734619141,0.455983400344849,1.8938285112381,181321.890625,0.229666352272034,994.98388671875,NA,19.7520904541016,0.228734329342842,54.7617721557617,5,24,18,31,23,6,NA,20,34,16,21,7.75,19.1666666666667,6.06860158311346,16
G-WLP1,tawa,Fall20,47.1776504516602,-122.471542358398,31,0,0,0,0,0,0,18,0,0,0,15,0,0,0,0,0,0,0.0185801442041043,0,0,0,0.00221852468108708,0.00194120909595119,0,0,0,0,0,0,0,0.00970604547975596,0,0,0.967554076539102,0,0,2.6325,1.23251371171504,10.7228692919209,167.936717991775,0.143144248557497,0.0227398779811425,0,0,0.0227398779811425,0.0227398779811425,0.0324459234608985,0.967554076539102,0.293023869181063,0.178557299221944,0.394618919023472,2490.78002929688,45439.90234375,64.9634094238281,tawa_G-WLP1,254.996734619141,0.455983400344849,1.8938285112381,181321.890625,0.229666352272034,994.98388671875,NA,19.7520904541016,0.228734329342842,54.7617721557617,5,24,18,31,23,6,NA,20,34,16,21,7.75,19.1666666666667,6.06860158311346,16
G-WLP1,tawa,Spring19,47.1776504516602,-122.471542358398,37,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0.0185801442041043,0,0,0,0.00221852468108708,0.00194120909595119,0,0,0,0,0,0,0,0.00970604547975596,0,0,0.967554076539102,0,0,2.6325,1.23251371171504,10.7228692919209,167.936717991775,0.143144248557497,0.0227398779811425,0,0,0.0227398779811425,0.0227398779811425,0.0324459234608985,0.967554076539102,0.293023869181063,0.178557299221944,0.394618919023472,2490.78002929688,45439.90234375,64.9634094238281,tawa_G-WLP1,254.996734619141,0.455983400344849,1.8938285112381,181321.890625,0.229666352272034,994.98388671875,NA,19.7520904541016,0.228734329342842,54.7617721557617,5,24,18,31,23,6,NA,20,34,16,21,7.75,19.1666666666667,6.06860158311346,16
G-WLP1,tawa,Spring20,47.1776504516602,-122.471542358398,23,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0.0185801442041043,0,0,0,0.00221852468108708,0.00194120909595119,0,0,0,0,0,0,0,0.00970604547975596,0,0,0.967554076539102,0,0,2.6325,1.23251371171504,10.7228692919209,167.936717991775,0.143144248557497,0.0227398779811425,0,0,0.0227398779811425,0.0227398779811425,0.0324459234608985,0.967554076539102,0.293023869181063,0.178557299221944,0.394618919023472,2490.78002929688,45439.90234375,64.9634094238281,tawa_G-WLP1,254.996734619141,0.455983400344849,1.8938285112381,181321.890625,0.229666352272034,994.98388671875,NA,19.7520904541016,0.228734329342842,54.7617721557617,5,24,18,31,23,6,NA,20,34,16,21,7.75,19.1666666666667,6.06860158311346,16
G-WLP1,tawa,Summer19,47.1776504516602,-122.471542358398,36,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0.0185801442041043,0,0,0,0.00221852468108708,0.00194120909595119,0,0,0,0,0,0,0,0.00970604547975596,0,0,0.967554076539102,0,0,2.6325,1.23251371171504,10.7228692919209,167.936717991775,0.143144248557497,0.0227398779811425,0,0,0.0227398779811425,0.0227398779811425,0.0324459234608985,0.967554076539102,0.293023869181063,0.178557299221944,0.394618919023472,2490.78002929688,45439.90234375,64.9634094238281,tawa_G-WLP1,254.996734619141,0.455983400344849,1.8938285112381,181321.890625,0.229666352272034,994.98388671875,NA,19.7520904541016,0.228734329342842,54.7617721557617,5,24,18,31,23,6,NA,20,34,16,21,7.75,19.1666666666667,6.06860158311346,16
G-WP2,tawa,Spring20,47.198356628418,-122.458473205566,50,0,0,0,0,0,0,49,0,0,0,6,0,0,0,0,0,0,0.0128563443264394,0,0,0,0.00894354387926216,0,0,0.0511458915595305,0,0,0,0,0,0.00810508664058133,0,0,0.901341531581889,0.0176076020122974,0,8.7,0.931619154089808,23.1041550214272,206.433169770932,0.368402613791035,0.0217998882057015,0.0511458915595305,0,0.072945779765232,0.072945779765232,0.0810508664058133,0.901341531581889,0.432396781427252,0.254320010552698,0.481270807385861,1565.41174316406,60150.65234375,52.4127922058105,tawa_G-WP2,532.73974609375,0.558541238307953,1.97591626644135,200000,0.287159442901611,1162.81689453125,1.10000000219657e-8,12.8251132965088,0.264510303735733,54.8134460449219,26,37,20,36,26,9,3,28,24,17,24.5,11.125,23.75,7.5197889182058,26
G-WP2,tawa,Winter19,47.198356628418,-122.458473205566,36,0,0,0,0,0,0,27,0,0,0,2,0,0,0,0,0,0,0.0128563443264394,0,0,0,0.00894354387926216,0,0,0.0511458915595305,0,0,0,0,0,0.00810508664058133,0,0,0.901341531581889,0.0176076020122974,0,8.7,0.931619154089808,23.1041550214272,206.433169770932,0.368402613791035,0.0217998882057015,0.0511458915595305,0,0.072945779765232,0.072945779765232,0.0810508664058133,0.901341531581889,0.432396781427252,0.254320010552698,0.481270807385861,1565.41174316406,60150.65234375,52.4127922058105,tawa_G-WP2,532.73974609375,0.558541238307953,1.97591626644135,200000,0.287159442901611,1162.81689453125,1.10000000219657e-8,12.8251132965088,0.264510303735733,54.8134460449219,26,37,20,36,26,9,3,28,24,17,24.5,11.125,23.75,7.5197889182058,26
P-BLP,tawa,Fall19,47.1616821289062,-122.282829284668,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0355244755244755,0,0,0,0.00531468531468531,0.085034965034965,0,0.0013986013986014,0,0,0,0,0,0.00167832167832168,5.5944055944055e-4,0,0.861538461538461,0.00895104895104895,0,4.61,2.7972027972028,41.7715617715618,87.6678844812631,0.438935627421133,0.125874125874126,0.0013986013986014,0,0.127272727272727,0.127272727272727,0.128951048951049,0.862097902097902,0.581751054852321,0.410337552742616,0.539703698175439,1538.92529296875,60285.33203125,48.6904983520508,tawa_P-BLP,77.8189849853516,0.447197616100311,1.50571441650391,98904.296875,0.137524455785751,1681.01196289062,7.82310235081241e-6,8.47578048706055,0.377753078937531,55.6214866638184,2,23,16,20,14,24,10,36,16,22,24.75,6.75,21,6.6490765171504,19
P-BLP,tawa,Spring20,47.1616821289062,-122.282829284668,26,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0.0355244755244755,0,0,0,0.00531468531468531,0.085034965034965,0,0.0013986013986014,0,0,0,0,0,0.00167832167832168,5.5944055944055e-4,0,0.861538461538461,0.00895104895104895,0,4.61,2.7972027972028,41.7715617715618,87.6678844812631,0.438935627421133,0.125874125874126,0.0013986013986014,0,0.127272727272727,0.127272727272727,0.128951048951049,0.862097902097902,0.581751054852321,0.410337552742616,0.539703698175439,1538.92529296875,60285.33203125,48.6904983520508,tawa_P-BLP,77.8189849853516,0.447197616100311,1.50571441650391,98904.296875,0.137524455785751,1681.01196289062,7.82310235081241e-6,8.47578048706055,0.377753078937531,55.6214866638184,2,23,16,20,14,24,10,36,16,22,24.75,6.75,21,6.6490765171504,19
P-BLP,tawa,Winter19,47.1616821289062,-122.282829284668,35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0355244755244755,0,0,0,0.00531468531468531,0.085034965034965,0,0.0013986013986014,0,0,0,0,0,0.00167832167832168,5.5944055944055e-4,0,0.861538461538461,0.00895104895104895,0,4.61,2.7972027972028,41.7715617715618,87.6678844812631,0.438935627421133,0.125874125874126,0.0013986013986014,0,0.127272727272727,0.127272727272727,0.128951048951049,0.862097902097902,0.581751054852321,0.410337552742616,0.539703698175439,1538.92529296875,60285.33203125,48.6904983520508,tawa_P-BLP,77.8189849853516,0.447197616100311,1.50571441650391,98904.296875,0.137524455785751,1681.01196289062,7.82310235081241e-6,8.47578048706055,0.377753078937531,55.6214866638184,2,23,16,20,14,24,10,36,16,22,24.75,6.75,21,6.6490765171504,19
